date,series,value
2020-08-17,COM.US.Equity,17.2591
2020-08-18,BCOM.TR,154.662
2020-08-18,GSCI.TR,1792.043
2020-08-18,XAUUSD.Curncy,2002.44
2020-08-18,COM.US.Equity,17.3437
2020-08-19,BCOM.TR,154.3651
2020-08-19,GSCI.TR,1793.583
2020-08-19,XAUUSD.Curncy,1928.98
2020-08-19,COM.US.Equity,17.2722
2020-08-20,BCOM.TR,153.187
2020-08-20,GSCI.TR,1782.472
2020-08-20,XAUUSD.Curncy,1947.26
2020-08-20,COM.US.Equity,17.3315
2020-08-21,BCOM.TR,152.4965
2020-08-21,GSCI.TR,1767.734
2020-08-21,XAUUSD.Curncy,1940.48
2020-08-21,COM.US.Equity,17.1753
2020-08-24,BCOM.TR,152.9137
2020-08-24,GSCI.TR,1781.825
2020-08-24,XAUUSD.Curncy,1928.88
2020-08-24,COM.US.Equity,17.2477
2020-08-25,BCOM.TR,153.689
2020-08-25,GSCI.TR,1801.147
2020-08-25,XAUUSD.Curncy,1928.18
2020-08-25,COM.US.Equity,17.343
2020-08-26,BCOM.TR,154.2883
2020-08-26,GSCI.TR,1800.325
2020-08-26,XAUUSD.Curncy,1954.46
2020-08-26,COM.US.Equity,17.3887
2020-08-27,BCOM.TR,154.9686
2020-08-27,GSCI.TR,1795.103
2020-08-27,XAUUSD.Curncy,1929.54
2020-08-27,COM.US.Equity,17.4381
2020-08-28,BCOM.TR,156.0781
2020-08-28,GSCI.TR,1800.706
2020-08-28,XAUUSD.Curncy,1964.83
2020-08-28,COM.US.Equity,17.4993
2020-08-31,BCOM.TR,156.4625
2020-08-31,GSCI.TR,1792.028
2020-08-31,XAUUSD.Curncy,1967.8
2020-08-31,COM.US.Equity,17.5602
2020-09-01,BCOM.TR,156.8631
2020-09-01,GSCI.TR,1799.764
2020-09-01,XAUUSD.Curncy,1970.18
2020-09-01,COM.US.Equity,17.5492
2020-09-02,BCOM.TR,155.4359
2020-09-02,GSCI.TR,1769.577
2020-09-02,XAUUSD.Curncy,1942.92
2020-09-02,COM.US.Equity,17.5279
2020-09-03,BCOM.TR,154.2912
2020-09-03,GSCI.TR,1755.255
2020-09-03,XAUUSD.Curncy,1930.91
2020-09-03,COM.US.Equity,17.3874
2020-09-04,BCOM.TR,154.492
2020-09-04,GSCI.TR,1736.5
2020-09-04,XAUUSD.Curncy,1933.94
2020-09-04,COM.US.Equity,17.4954
2020-09-07,BCOM.TR,154.492
2020-09-07,GSCI.TR,1736.5
2020-09-07,XAUUSD.Curncy,1933.64
2020-09-07,COM.US.Equity,17.4954
2020-09-08,BCOM.TR,152.3703
2020-09-08,GSCI.TR,1673.753
2020-09-08,XAUUSD.Curncy,1932.03
2020-09-08,COM.US.Equity,17.2171
2020-09-09,BCOM.TR,153.0287
2020-09-09,GSCI.TR,1696.326
2020-09-09,XAUUSD.Curncy,1946.84
2020-09-09,COM.US.Equity,17.3086
2020-09-10,BCOM.TR,152.5703
2020-09-10,GSCI.TR,1684.862
2020-09-10,XAUUSD.Curncy,1946.09
2020-09-10,COM.US.Equity,17.1981
2020-09-11,BCOM.TR,152.7145
2020-09-11,GSCI.TR,1686.429
2020-09-11,XAUUSD.Curncy,1940.55
2020-09-11,COM.US.Equity,17.3201
2020-09-14,BCOM.TR,153.1189
2020-09-14,GSCI.TR,1688.833
2020-09-14,XAUUSD.Curncy,1956.86
2020-09-14,COM.US.Equity,17.4306
2020-09-15,BCOM.TR,153.2288
2020-09-15,GSCI.TR,1701.903
2020-09-15,XAUUSD.Curncy,1954.15
2020-09-15,COM.US.Equity,17.4352
2020-09-16,BCOM.TR,154.299
2020-09-16,GSCI.TR,1735.68
2020-09-16,XAUUSD.Curncy,1959.26
2020-09-16,COM.US.Equity,17.6136
2020-09-17,BCOM.TR,154.49
2020-09-17,GSCI.TR,1756.596
2020-09-17,XAUUSD.Curncy,1944.44
2020-09-17,COM.US.Equity,17.7165
2020-09-18,BCOM.TR,155.7289
2020-09-18,GSCI.TR,1765.478
2020-09-18,XAUUSD.Curncy,1950.86
2020-09-18,COM.US.Equity,17.8301
2020-09-21,BCOM.TR,151.869
2020-09-21,GSCI.TR,1712.884
2020-09-21,XAUUSD.Curncy,1912.51
2020-09-21,COM.US.Equity,17.484
2020-09-22,BCOM.TR,151.5249
2020-09-22,GSCI.TR,1715.838
2020-09-22,XAUUSD.Curncy,1900.21
2020-09-22,COM.US.Equity,17.5088
2020-09-23,BCOM.TR,151.0351
2020-09-23,GSCI.TR,1714.707
2020-09-23,XAUUSD.Curncy,1863.34
2020-09-23,COM.US.Equity,17.2744
2020-09-24,BCOM.TR,151.2472
2020-09-24,GSCI.TR,1718.337
2020-09-24,XAUUSD.Curncy,1868.07
2020-09-24,COM.US.Equity,17.3013
2020-09-25,BCOM.TR,150.8655
2020-09-25,GSCI.TR,1717.179
2020-09-25,XAUUSD.Curncy,1861.58
2020-09-25,COM.US.Equity,17.3125
2020-09-28,BCOM.TR,151.5106
2020-09-28,GSCI.TR,1728.707
2020-09-28,XAUUSD.Curncy,1881.48
2020-09-28,COM.US.Equity,17.3963
2020-09-29,BCOM.TR,149.974
2020-09-29,GSCI.TR,1700.685
2020-09-29,XAUUSD.Curncy,1898.07
2020-09-29,COM.US.Equity,17.2934
2020-09-30,BCOM.TR,151.2189
2020-09-30,GSCI.TR,1726.81
2020-09-30,XAUUSD.Curncy,1885.82
2020-09-30,COM.US.Equity,17.5595
2020-10-01,BCOM.TR,149.9318
2020-10-01,GSCI.TR,1693.712
2020-10-01,XAUUSD.Curncy,1906.01
2020-10-01,COM.US.Equity,17.4726
2020-10-02,BCOM.TR,148.981
2020-10-02,GSCI.TR,1664.184
2020-10-02,XAUUSD.Curncy,1899.84
2020-10-02,COM.US.Equity,17.4306
2020-10-05,BCOM.TR,151.6342
2020-10-05,GSCI.TR,1713.021
2020-10-05,XAUUSD.Curncy,1913.53
2020-10-05,COM.US.Equity,17.6345
2020-10-06,BCOM.TR,152.3827
2020-10-06,GSCI.TR,1744.396
2020-10-06,XAUUSD.Curncy,1878.18
2020-10-06,COM.US.Equity,17.728
2020-10-07,BCOM.TR,153.2484
2020-10-07,GSCI.TR,1739.479
2020-10-07,XAUUSD.Curncy,1887.42
2020-10-07,COM.US.Equity,17.8537
2020-10-08,BCOM.TR,154.0087
2020-10-08,GSCI.TR,1763.643
2020-10-08,XAUUSD.Curncy,1893.82
2020-10-08,COM.US.Equity,17.8576
2020-10-09,BCOM.TR,156.3432
2020-10-09,GSCI.TR,1767.723
2020-10-09,XAUUSD.Curncy,1930.4
2020-10-09,COM.US.Equity,18.0176
2020-10-12,BCOM.TR,155.3359
2020-10-12,GSCI.TR,1741.288
2020-10-12,XAUUSD.Curncy,1922.77
2020-10-12,COM.US.Equity,17.888
2020-10-13,BCOM.TR,154.8916
2020-10-13,GSCI.TR,1751.137
2020-10-13,XAUUSD.Curncy,1891.36
2020-10-13,COM.US.Equity,17.9223
2020-10-14,BCOM.TR,155.8007
2020-10-14,GSCI.TR,1769.682
2020-10-14,XAUUSD.Curncy,1901.52
2020-10-14,COM.US.Equity,18.0046
2020-10-15,BCOM.TR,156.7415
2020-10-15,GSCI.TR,1774.642
2020-10-15,XAUUSD.Curncy,1908.71
2020-10-15,COM.US.Equity,18.0634
2020-10-16,BCOM.TR,156.6307
2020-10-16,GSCI.TR,1771.655
2020-10-16,XAUUSD.Curncy,1899.29
2020-10-16,COM.US.Equity,18.0558
2020-10-19,BCOM.TR,157.0258
2020-10-19,GSCI.TR,1769.38
2020-10-19,XAUUSD.Curncy,1904.08
2020-10-19,COM.US.Equity,18.1282
2020-10-20,BCOM.TR,157.7982
2020-10-20,GSCI.TR,1782.328
2020-10-20,XAUUSD.Curncy,1906.95
2020-10-20,COM.US.Equity,18.2806
2020-10-21,BCOM.TR,158.2179
2020-10-21,GSCI.TR,1759.465
2020-10-21,XAUUSD.Curncy,1924.33
2020-10-21,COM.US.Equity,18.3111
2020-10-22,BCOM.TR,157.6012
2020-10-22,GSCI.TR,1766.204
2020-10-22,XAUUSD.Curncy,1904.11
2020-10-22,COM.US.Equity,18.3111
2020-10-23,BCOM.TR,157.022
2020-10-23,GSCI.TR,1752.94
2020-10-23,XAUUSD.Curncy,1902.05
2020-10-23,COM.US.Equity,18.2349
2020-10-26,BCOM.TR,156.3046
2020-10-26,GSCI.TR,1725.442
2020-10-26,XAUUSD.Curncy,1902.08
2020-10-26,COM.US.Equity,18.1102
2020-10-27,BCOM.TR,157.0624
2020-10-27,GSCI.TR,1745.59
2020-10-27,XAUUSD.Curncy,1907.99
2020-10-27,COM.US.Equity,18.1472
2020-10-28,BCOM.TR,153.9736
2020-10-28,GSCI.TR,1693.31
2020-10-28,XAUUSD.Curncy,1877.19
2020-10-28,COM.US.Equity,17.7543
2020-10-29,BCOM.TR,152.858
2020-10-29,GSCI.TR,1666.958
2020-10-29,XAUUSD.Curncy,1867.59
2020-10-29,COM.US.Equity,17.6593
2020-10-30,BCOM.TR,153.349
2020-10-30,GSCI.TR,1665.082
2020-10-30,XAUUSD.Curncy,1878.81
2020-10-30,COM.US.Equity,17.6174
2020-11-02,BCOM.TR,153.9511
2020-11-02,GSCI.TR,1685.698
2020-11-02,XAUUSD.Curncy,1895.48
2020-11-02,COM.US.Equity,17.7737
2020-11-03,BCOM.TR,154.2368
2020-11-03,GSCI.TR,1702.692
2020-11-03,XAUUSD.Curncy,1909.17
2020-11-03,COM.US.Equity,17.8652
2020-11-04,BCOM.TR,155.1609
2020-11-04,GSCI.TR,1733.583
2020-11-04,XAUUSD.Curncy,1902.92
2020-11-04,COM.US.Equity,17.9071
2020-11-05,BCOM.TR,156.2287
2020-11-05,GSCI.TR,1734.126
2020-11-05,XAUUSD.Curncy,1949.66
2020-11-05,COM.US.Equity,17.9973
2020-11-06,BCOM.TR,155.4409
2020-11-06,GSCI.TR,1704.654
2020-11-06,XAUUSD.Curncy,1951.35
2020-11-06,COM.US.Equity,18.0676
2020-11-09,BCOM.TR,155.2841
2020-11-09,GSCI.TR,1757.996
2020-11-09,XAUUSD.Curncy,1863.04
2020-11-09,COM.US.Equity,18.0343
2020-11-10,BCOM.TR,157.8803
2020-11-10,GSCI.TR,1791.842
2020-11-10,XAUUSD.Curncy,1877.32
2020-11-10,COM.US.Equity,18.1701
2020-11-11,BCOM.TR,157.9613
2020-11-11,GSCI.TR,1791.946
2020-11-11,XAUUSD.Curncy,1865.73
2020-11-11,COM.US.Equity,18.1092
2020-11-12,BCOM.TR,157.3589
2020-11-12,GSCI.TR,1782.078
2020-11-12,XAUUSD.Curncy,1876.83
2020-11-12,COM.US.Equity,18.0291
2020-11-13,BCOM.TR,157.3752
2020-11-13,GSCI.TR,1763.431
2020-11-13,XAUUSD.Curncy,1889.2
2020-11-13,COM.US.Equity,18.0863
2020-11-16,BCOM.TR,157.4725
2020-11-16,GSCI.TR,1785.369
2020-11-16,XAUUSD.Curncy,1888.95
2020-11-16,COM.US.Equity,18.2349
2020-11-17,BCOM.TR,157.7175
2020-11-17,GSCI.TR,1789.819
2020-11-17,XAUUSD.Curncy,1880.38
2020-11-17,COM.US.Equity,18.2044
2020-11-18,BCOM.TR,158.364
2020-11-18,GSCI.TR,1803.013
2020-11-18,XAUUSD.Curncy,1872.24
2020-11-18,COM.US.Equity,18.2654
2020-11-19,BCOM.TR,156.9679
2020-11-19,GSCI.TR,1790.971
2020-11-19,XAUUSD.Curncy,1866.54
2020-11-19,COM.US.Equity,18.1777
2020-11-20,BCOM.TR,158.2492
2020-11-20,GSCI.TR,1808.784
2020-11-20,XAUUSD.Curncy,1870.99
2020-11-20,COM.US.Equity,18.273
2020-11-23,BCOM.TR,158.2994
2020-11-23,GSCI.TR,1826.32
2020-11-23,XAUUSD.Curncy,1837.86
2020-11-23,COM.US.Equity,18.2349
2020-11-24,BCOM.TR,159.5275
2020-11-24,GSCI.TR,1866.071
2020-11-24,XAUUSD.Curncy,1807.59
2020-11-24,COM.US.Equity,18.254
2020-11-25,BCOM.TR,159.6807
2020-11-25,GSCI.TR,1875.117
2020-11-25,XAUUSD.Curncy,1807.56
2020-11-25,COM.US.Equity,18.1701
2020-11-26,BCOM.TR,159.6807
2020-11-26,GSCI.TR,1875.117
2020-11-26,XAUUSD.Curncy,1815.8
2020-11-26,COM.US.Equity,18.1701
2020-11-27,BCOM.TR,159.7036
2020-11-27,GSCI.TR,1877.491
2020-11-27,XAUUSD.Curncy,1787.79
2020-11-27,COM.US.Equity,18.3111
2020-11-30,BCOM.TR,158.7354
2020-11-30,GSCI.TR,1865.567
2020-11-30,XAUUSD.Curncy,1776.95
2020-11-30,COM.US.Equity,18.0878
2020-12-01,BCOM.TR,159.1436
2020-12-01,GSCI.TR,1855.734
2020-12-01,XAUUSD.Curncy,1815.24
2020-12-01,COM.US.Equity,18.151
2020-12-02,BCOM.TR,159.0292
2020-12-02,GSCI.TR,1868.857
2020-12-02,XAUUSD.Curncy,1831.28
2020-12-02,COM.US.Equity,18.1091
2020-12-03,BCOM.TR,158.1093
2020-12-03,GSCI.TR,1870.841
2020-12-03,XAUUSD.Curncy,1841.08
2020-12-03,COM.US.Equity,18.1822
2020-12-04,BCOM.TR,158.6061
2020-12-04,GSCI.TR,1879.883
2020-12-04,XAUUSD.Curncy,1838.86
2020-12-04,COM.US.Equity,18.1701
2020-12-07,BCOM.TR,157.8423
2020-12-07,GSCI.TR,1868.4
2020-12-07,XAUUSD.Curncy,1862.73
2020-12-07,COM.US.Equity,18.2381
2020-12-08,BCOM.TR,157.2727
2020-12-08,GSCI.TR,1863.403
2020-12-08,XAUUSD.Curncy,1870.56
2020-12-08,COM.US.Equity,18.1854
2020-12-09,BCOM.TR,157.857
2020-12-09,GSCI.TR,1870.379
2020-12-09,XAUUSD.Curncy,1839.55
2020-12-09,COM.US.Equity,18.314
2020-12-10,BCOM.TR,159.8641
2020-12-10,GSCI.TR,1904.695
2020-12-10,XAUUSD.Curncy,1836.57
2020-12-10,COM.US.Equity,18.5017
2020-12-11,BCOM.TR,159.8218
2020-12-11,GSCI.TR,1900.891
2020-12-11,XAUUSD.Curncy,1839.85
2020-12-11,COM.US.Equity,18.4999
2020-12-14,BCOM.TR,160.5002
2020-12-14,GSCI.TR,1908.342
2020-12-14,XAUUSD.Curncy,1827.35
2020-12-14,COM.US.Equity,18.4958
2020-12-15,BCOM.TR,161.6163
2020-12-15,GSCI.TR,1923.292
2020-12-15,XAUUSD.Curncy,1853.64
2020-12-15,COM.US.Equity,18.6122
2020-12-16,BCOM.TR,162.2834
2020-12-16,GSCI.TR,1931.842
2020-12-16,XAUUSD.Curncy,1864.8
2020-12-16,COM.US.Equity,18.6923
2020-12-17,BCOM.TR,164.0736
2020-12-17,GSCI.TR,1953.004
2020-12-17,XAUUSD.Curncy,1885.42
2020-12-17,COM.US.Equity,18.8905
2020-12-18,BCOM.TR,165.0604
2020-12-18,GSCI.TR,1969.936
2020-12-18,XAUUSD.Curncy,1881.35
2020-12-18,COM.US.Equity,18.9553
2020-12-21,BCOM.TR,164.3014
2020-12-21,GSCI.TR,1941.753
2020-12-21,XAUUSD.Curncy,1876.89
2020-12-21,COM.US.Equity,18.8498
2020-12-22,BCOM.TR,163.4217
2020-12-22,GSCI.TR,1924.899
2020-12-22,XAUUSD.Curncy,1860.84
2020-12-22,COM.US.Equity,18.7314
2020-12-23,BCOM.TR,164.4411
2020-12-23,GSCI.TR,1953.168
2020-12-23,XAUUSD.Curncy,1872.89
2020-12-23,COM.US.Equity,18.8775
2020-12-24,BCOM.TR,164.4347
2020-12-24,GSCI.TR,1953.801
2020-12-24,XAUUSD.Curncy,1883.46
2020-12-24,COM.US.Equity,18.9104
2020-12-25,BCOM.TR,164.4347
2020-12-25,GSCI.TR,1953.801
2020-12-25,XAUUSD.Curncy,1883.46
2020-12-25,COM.US.Equity,18.9104
2020-12-28,BCOM.TR,163.3212
2020-12-28,GSCI.TR,1940.113
2020-12-28,XAUUSD.Curncy,1873.69
2020-12-28,COM.US.Equity,18.9744
2020-12-29,BCOM.TR,164.6127
2020-12-29,GSCI.TR,1953.887
2020-12-29,XAUUSD.Curncy,1878.18
2020-12-29,COM.US.Equity,19.0488
2020-12-30,BCOM.TR,165.644
2020-12-30,GSCI.TR,1969.079
2020-12-30,XAUUSD.Curncy,1894.39
2020-12-30,COM.US.Equity,19.1649
2020-12-31,BCOM.TR,166.631
2020-12-31,GSCI.TR,1976.955
2020-12-31,XAUUSD.Curncy,1898.36
2020-12-31,COM.US.Equity,19.2183
2021-01-01,BCOM.TR,166.631
2021-01-01,GSCI.TR,1976.955
2021-01-01,XAUUSD.Curncy,1898.67
2021-01-01,COM.US.Equity,19.2183
2021-01-04,BCOM.TR,167.8783
2021-01-04,GSCI.TR,1970.193
2021-01-04,XAUUSD.Curncy,1942.9
2021-01-04,COM.US.Equity,19.2678
2021-01-05,BCOM.TR,171.4972
2021-01-05,GSCI.TR,2030.938
2021-01-05,XAUUSD.Curncy,1950.01
2021-01-05,COM.US.Equity,19.6338
2021-01-06,BCOM.TR,171.3736
2021-01-06,GSCI.TR,2040.941
2021-01-06,XAUUSD.Curncy,1918.61
2021-01-06,COM.US.Equity,19.687
2021-01-07,BCOM.TR,171.4563
2021-01-07,GSCI.TR,2044.079
2021-01-07,XAUUSD.Curncy,1913.95
2021-01-07,COM.US.Equity,19.6796
2021-01-08,BCOM.TR,170.0592
2021-01-08,GSCI.TR,2063.398
2021-01-08,XAUUSD.Curncy,1849.01
2021-01-08,COM.US.Equity,19.6948
2021-01-11,BCOM.TR,169.6976
2021-01-11,GSCI.TR,2054.822
2021-01-11,XAUUSD.Curncy,1843.89
2021-01-11,COM.US.Equity,19.582
2021-01-12,BCOM.TR,172.1255
2021-01-12,GSCI.TR,2090.937
2021-01-12,XAUUSD.Curncy,1854.77
2021-01-12,COM.US.Equity,19.9196
2021-01-13,BCOM.TR,172.1013
2021-01-13,GSCI.TR,2087.32
2021-01-13,XAUUSD.Curncy,1845.51
2021-01-13,COM.US.Equity,19.9196
2021-01-14,BCOM.TR,173.3869
2021-01-14,GSCI.TR,2103.246
2021-01-14,XAUUSD.Curncy,1846.53
2021-01-14,COM.US.Equity,20.1368
2021-01-15,BCOM.TR,171.7682
2021-01-15,GSCI.TR,2078.225
2021-01-15,XAUUSD.Curncy,1828.45
2021-01-15,COM.US.Equity,20.0416
2021-01-18,BCOM.TR,171.7682
2021-01-18,GSCI.TR,2078.225
2021-01-18,XAUUSD.Curncy,1841.26
2021-01-18,COM.US.Equity,20.0416
2021-01-19,BCOM.TR,170.8998
2021-01-19,GSCI.TR,2081.069
2021-01-19,XAUUSD.Curncy,1840.28
2021-01-19,COM.US.Equity,20.0035
2021-01-20,BCOM.TR,171.4377
2021-01-20,GSCI.TR,2087.47
2021-01-20,XAUUSD.Curncy,1871.84
2021-01-20,COM.US.Equity,19.9844
2021-01-21,BCOM.TR,171.4123
2021-01-21,GSCI.TR,2086.053
2021-01-21,XAUUSD.Curncy,1870.02
2021-01-21,COM.US.Equity,19.9463
2021-01-22,BCOM.TR,168.8999
2021-01-22,GSCI.TR,2057.398
2021-01-22,XAUUSD.Curncy,1855.61
2021-01-22,COM.US.Equity,19.6566
2021-01-25,BCOM.TR,170.745
2021-01-25,GSCI.TR,2077.074
2021-01-25,XAUUSD.Curncy,1855.93
2021-01-25,COM.US.Equity,19.7519
2021-01-26,BCOM.TR,171.8201
2021-01-26,GSCI.TR,2088.362
2021-01-26,XAUUSD.Curncy,1850.92
2021-01-26,COM.US.Equity,19.851
2021-01-27,BCOM.TR,171.7606
2021-01-27,GSCI.TR,2085.833
2021-01-27,XAUUSD.Curncy,1843.98
2021-01-27,COM.US.Equity,19.7131
2021-01-28,BCOM.TR,170.7791
2021-01-28,GSCI.TR,2072.533
2021-01-28,XAUUSD.Curncy,1843.17
2021-01-28,COM.US.Equity,19.6533
2021-01-29,BCOM.TR,171.0062
2021-01-29,GSCI.TR,2074.698
2021-01-29,XAUUSD.Curncy,1847.65
2021-01-29,COM.US.Equity,19.6462
2021-02-01,BCOM.TR,174.2056
2021-02-01,GSCI.TR,2104.989
2021-02-01,XAUUSD.Curncy,1860.78
2021-02-01,COM.US.Equity,19.9349
2021-02-02,BCOM.TR,173.4993
2021-02-02,GSCI.TR,2122.886
2021-02-02,XAUUSD.Curncy,1838.03
2021-02-02,COM.US.Equity,19.9178
2021-02-03,BCOM.TR,174.6601
2021-02-03,GSCI.TR,2145.116
2021-02-03,XAUUSD.Curncy,1834.04
2021-02-03,COM.US.Equity,20.0416
2021-02-04,BCOM.TR,175.0213
2021-02-04,GSCI.TR,2152.949
2021-02-04,XAUUSD.Curncy,1794.03
2021-02-04,COM.US.Equity,20.217
2021-02-05,BCOM.TR,176.0748
2021-02-05,GSCI.TR,2168.828
2021-02-05,XAUUSD.Curncy,1814.11
2021-02-05,COM.US.Equity,20.2899
2021-02-08,BCOM.TR,178.3623
2021-02-08,GSCI.TR,2202.801
2021-02-08,XAUUSD.Curncy,1830.81
2021-02-08,COM.US.Equity,20.5448
2021-02-09,BCOM.TR,178.8569
2021-02-09,GSCI.TR,2211.686
2021-02-09,XAUUSD.Curncy,1838.32
2021-02-09,COM.US.Equity,20.7048
2021-02-10,BCOM.TR,178.3399
2021-02-10,GSCI.TR,2210.573
2021-02-10,XAUUSD.Curncy,1842.89
2021-02-10,COM.US.Equity,20.5524
2021-02-11,BCOM.TR,178.2186
2021-02-11,GSCI.TR,2206.468
2021-02-11,XAUUSD.Curncy,1825.51
2021-02-11,COM.US.Equity,20.5905
2021-02-12,BCOM.TR,179.4733
2021-02-12,GSCI.TR,2231.514
2021-02-12,XAUUSD.Curncy,1824.23
2021-02-12,COM.US.Equity,20.6667
2021-02-15,BCOM.TR,179.4733
2021-02-15,GSCI.TR,2231.514
2021-02-15,XAUUSD.Curncy,1818.86
2021-02-15,COM.US.Equity,20.6667
2021-02-16,BCOM.TR,181.5823
2021-02-16,GSCI.TR,2261.934
2021-02-16,XAUUSD.Curncy,1794.47
2021-02-16,COM.US.Equity,20.9564
2021-02-17,BCOM.TR,181.9042
2021-02-17,GSCI.TR,2275.781
2021-02-17,XAUUSD.Curncy,1776.13
2021-02-17,COM.US.Equity,20.945
2021-02-18,BCOM.TR,181.9882
2021-02-18,GSCI.TR,2273.989
2021-02-18,XAUUSD.Curncy,1775.67
2021-02-18,COM.US.Equity,21.0098
2021-02-19,BCOM.TR,182.118
2021-02-19,GSCI.TR,2261.053
2021-02-19,XAUUSD.Curncy,1784.25
2021-02-19,COM.US.Equity,21.1629
2021-02-22,BCOM.TR,185.107
2021-02-22,GSCI.TR,2313.067
2021-02-22,XAUUSD.Curncy,1809.67
2021-02-22,COM.US.Equity,21.5396
2021-02-23,BCOM.TR,184.9332
2021-02-23,GSCI.TR,2314.319
2021-02-23,XAUUSD.Curncy,1805.73
2021-02-23,COM.US.Equity,21.5815
2021-02-24,BCOM.TR,186.9921
2021-02-24,GSCI.TR,2353.483
2021-02-24,XAUUSD.Curncy,1805.06
2021-02-24,COM.US.Equity,21.7797
2021-02-25,BCOM.TR,185.9999
2021-02-25,GSCI.TR,2350.445
2021-02-25,XAUUSD.Curncy,1770.56
2021-02-25,COM.US.Equity,21.6044
2021-02-26,BCOM.TR,182.0712
2021-02-26,GSCI.TR,2294.251
2021-02-26,XAUUSD.Curncy,1734.04
2021-02-26,COM.US.Equity,21.3071
2021-03-01,BCOM.TR,181.0135
2021-03-01,GSCI.TR,2273.273
2021-03-01,XAUUSD.Curncy,1725.04
2021-03-01,COM.US.Equity,21.2461
2021-03-02,BCOM.TR,182.0206
2021-03-02,GSCI.TR,2270.099
2021-03-02,XAUUSD.Curncy,1738.36
2021-03-02,COM.US.Equity,21.3986
2021-03-03,BCOM.TR,181.2026
2021-03-03,GSCI.TR,2282.829
2021-03-03,XAUUSD.Curncy,1711.23
2021-03-03,COM.US.Equity,21.3376
2021-03-04,BCOM.TR,181.0135
2021-03-04,GSCI.TR,2315.249
2021-03-04,XAUUSD.Curncy,1697.52
2021-03-04,COM.US.Equity,21.3376
2021-03-05,BCOM.TR,183.3139
2021-03-05,GSCI.TR,2363.471
2021-03-05,XAUUSD.Curncy,1700.64
2021-03-05,COM.US.Equity,21.673
2021-03-08,BCOM.TR,182.2674
2021-03-08,GSCI.TR,2344.465
2021-03-08,XAUUSD.Curncy,1683.54
2021-03-08,COM.US.Equity,21.5739
2021-03-09,BCOM.TR,182.3785
2021-03-09,GSCI.TR,2330.279
2021-03-09,XAUUSD.Curncy,1716.1
2021-03-09,COM.US.Equity,21.4138
2021-03-10,BCOM.TR,182.2099
2021-03-10,GSCI.TR,2332.184
2021-03-10,XAUUSD.Curncy,1726.71
2021-03-10,COM.US.Equity,21.4748
2021-03-11,BCOM.TR,184.2026
2021-03-11,GSCI.TR,2369.657
2021-03-11,XAUUSD.Curncy,1722.6
2021-03-11,COM.US.Equity,21.6806
2021-03-12,BCOM.TR,183.5272
2021-03-12,GSCI.TR,2363.915
2021-03-12,XAUUSD.Curncy,1727.11
2021-03-12,COM.US.Equity,21.6501
2021-03-15,BCOM.TR,183.5368
2021-03-15,GSCI.TR,2362.431
2021-03-15,XAUUSD.Curncy,1731.67
2021-03-15,COM.US.Equity,21.5815
2021-03-16,BCOM.TR,183.5297
2021-03-16,GSCI.TR,2354.15
2021-03-16,XAUUSD.Curncy,1731.4
2021-03-16,COM.US.Equity,21.5587
2021-03-17,BCOM.TR,182.9603
2021-03-17,GSCI.TR,2346.589
2021-03-17,XAUUSD.Curncy,1745.33
2021-03-17,COM.US.Equity,21.5434
2021-03-18,BCOM.TR,178.6208
2021-03-18,GSCI.TR,2253.797
2021-03-18,XAUUSD.Curncy,1736.42
2021-03-18,COM.US.Equity,20.9488
2021-03-19,BCOM.TR,180.4579
2021-03-19,GSCI.TR,2281.736
2021-03-19,XAUUSD.Curncy,1745.23
2021-03-19,COM.US.Equity,21.2004
2021-03-22,BCOM.TR,180.7753
2021-03-22,GSCI.TR,2284.29
2021-03-22,XAUUSD.Curncy,1739.03
2021-03-22,COM.US.Equity,21.2004
2021-03-23,BCOM.TR,177.5976
2021-03-23,GSCI.TR,2215.893
2021-03-23,XAUUSD.Curncy,1727.07
2021-03-23,COM.US.Equity,20.8421
2021-03-24,BCOM.TR,180.0849
2021-03-24,GSCI.TR,2277.534
2021-03-24,XAUUSD.Curncy,1734.69
2021-03-24,COM.US.Equity,21.0479
2021-03-25,BCOM.TR,177.1982
2021-03-25,GSCI.TR,2220.253
2021-03-25,XAUUSD.Curncy,1726.93
2021-03-25,COM.US.Equity,20.7048
2021-03-26,BCOM.TR,179.6295
2021-03-26,GSCI.TR,2276.526
2021-03-26,XAUUSD.Curncy,1732.52
2021-03-26,COM.US.Equity,20.9717
2021-03-29,BCOM.TR,179.2047
2021-03-29,GSCI.TR,2279.227
2021-03-29,XAUUSD.Curncy,1712.2
2021-03-29,COM.US.Equity,20.9412
2021-03-30,BCOM.TR,176.6847
2021-03-30,GSCI.TR,2252.278
2021-03-30,XAUUSD.Curncy,1685.2
2021-03-30,COM.US.Equity,20.7735
2021-03-31,BCOM.TR,178.1622
2021-03-31,GSCI.TR,2244.832
2021-03-31,XAUUSD.Curncy,1707.71
2021-03-31,COM.US.Equity,21.006
2021-04-01,BCOM.TR,178.9938
2021-04-01,GSCI.TR,2276.577
2021-04-01,XAUUSD.Curncy,1729.31
2021-04-01,COM.US.Equity,21.0936
2021-04-02,BCOM.TR,178.9938
2021-04-02,GSCI.TR,2276.577
2021-04-02,XAUUSD.Curncy,1728.87
2021-04-02,COM.US.Equity,21.0936
2021-04-05,BCOM.TR,177.2326
2021-04-05,GSCI.TR,2230.037
2021-04-05,XAUUSD.Curncy,1728.27
