"","date","series","value"
"3304",2022-07-08,"S.P500.TR",8237.5
"3305",2022-07-08,"ABCTRI",6967.218392
"3306",2022-07-08,"CL1.Comdty",104.79
"3307",2022-07-11,"BCOM.TR",249.5716
"3308",2022-07-11,"GSCI.TR",3732.403
"3309",2022-07-11,"XAUUSD.Curncy",1733.96
"3310",2022-07-11,"S.P500.TR",8142.68
"3311",2022-07-11,"ABCTRI",6982.890384
"3312",2022-07-11,"CL1.Comdty",104.09
"3313",2022-07-12,"BCOM.TR",240.1036
"3314",2022-07-12,"GSCI.TR",3540.996
"3315",2022-07-12,"XAUUSD.Curncy",1726
"3316",2022-07-12,"S.P500.TR",8067.56
"3317",2022-07-12,"ABCTRI",6903.010049
"3318",2022-07-12,"CL1.Comdty",95.84
"3319",2022-07-13,"BCOM.TR",243.7699
"3320",2022-07-13,"GSCI.TR",3566.66
"3321",2022-07-13,"XAUUSD.Curncy",1735.51
"3322",2022-07-13,"S.P500.TR",8031.76
"3323",2022-07-13,"ABCTRI",6926.572343
"3324",2022-07-13,"CL1.Comdty",96.3
"3325",2022-07-14,"BCOM.TR",239.611
"3326",2022-07-14,"GSCI.TR",3520.66
"3327",2022-07-14,"XAUUSD.Curncy",1709.94
"3328",2022-07-14,"S.P500.TR",8008.71
"3329",2022-07-14,"ABCTRI",6914.186653
"3330",2022-07-14,"CL1.Comdty",95.78
"3331",2022-07-15,"BCOM.TR",243.3765
"3332",2022-07-15,"GSCI.TR",3577.252
"3333",2022-07-15,"XAUUSD.Curncy",1708.17
"3334",2022-07-15,"S.P500.TR",8162.5
"3335",2022-07-15,"ABCTRI",6941.582019
"3336",2022-07-15,"CL1.Comdty",97.59
"3337",2022-07-18,"BCOM.TR",251.2938
"3338",2022-07-18,"GSCI.TR",3702.39
"3339",2022-07-18,"XAUUSD.Curncy",1709.22
"3340",2022-07-18,"S.P500.TR",8094.23
"3341",2022-07-18,"ABCTRI",6968.504524
"3342",2022-07-18,"CL1.Comdty",102.6
"3343",2022-07-19,"BCOM.TR",248.9658
"3344",2022-07-19,"GSCI.TR",3694.82
"3345",2022-07-19,"XAUUSD.Curncy",1711.67
"3346",2022-07-19,"S.P500.TR",8318.2
"3347",2022-07-19,"ABCTRI",6945.638764
"3348",2022-07-19,"CL1.Comdty",104.22
"3349",2022-07-20,"BCOM.TR",252.218
"3350",2022-07-20,"GSCI.TR",3705.696
"3351",2022-07-20,"XAUUSD.Curncy",1696.58
"3352",2022-07-20,"S.P500.TR",8367.37
"3353",2022-07-20,"ABCTRI",6940.371265
"3354",2022-07-20,"CL1.Comdty",102.26
"3355",2022-07-21,"BCOM.TR",248.5906
"3356",2022-07-21,"GSCI.TR",3617.691
"3357",2022-07-21,"XAUUSD.Curncy",1718.81
"3358",2022-07-21,"S.P500.TR",8450.64
"3359",2022-07-21,"ABCTRI",6900.031734
"3360",2022-07-21,"CL1.Comdty",96.35
"3361",2022-07-22,"BCOM.TR",250.0411
"3362",2022-07-22,"GSCI.TR",3605.949
"3363",2022-07-22,"XAUUSD.Curncy",1727.64
"3364",2022-07-22,"S.P500.TR",8371.87
"3365",2022-07-22,"ABCTRI",6870.589535
"3366",2022-07-22,"CL1.Comdty",94.7
"3367",2022-07-25,"BCOM.TR",253.4153
"3368",2022-07-25,"GSCI.TR",3657.545
"3369",2022-07-25,"XAUUSD.Curncy",1719.78
"3370",2022-07-25,"S.P500.TR",8382.88
"3371",2022-07-25,"ABCTRI",6881.555137
"3372",2022-07-25,"CL1.Comdty",96.7
"3373",2022-07-26,"BCOM.TR",256.1514
"3374",2022-07-26,"GSCI.TR",3666.348
"3375",2022-07-26,"XAUUSD.Curncy",1717.32
"3376",2022-07-26,"S.P500.TR",8286.19
"3377",2022-07-26,"ABCTRI",6878.031096
"3378",2022-07-26,"CL1.Comdty",94.98
"3379",2022-07-27,"BCOM.TR",257.4535
"3380",2022-07-27,"GSCI.TR",3718.866
"3381",2022-07-27,"XAUUSD.Curncy",1734.19
"3382",2022-07-27,"S.P500.TR",8503.02
"3383",2022-07-27,"ABCTRI",6897.677362
"3384",2022-07-27,"CL1.Comdty",97.26
"3385",2022-07-28,"BCOM.TR",258.2257
"3386",2022-07-28,"GSCI.TR",3718.785
"3387",2022-07-28,"XAUUSD.Curncy",1755.84
"3388",2022-07-28,"S.P500.TR",8607.24
"3389",2022-07-28,"ABCTRI",6888.204017
"3390",2022-07-28,"CL1.Comdty",96.42
"3391",2022-07-29,"BCOM.TR",261.5476
"3392",2022-07-29,"GSCI.TR",3766.424
"3393",2022-07-29,"XAUUSD.Curncy",1765.94
"3394",2022-07-29,"S.P500.TR",8730.46
"3395",2022-07-29,"ABCTRI",6890.509919
"3396",2022-07-29,"CL1.Comdty",98.62
"3397",2022-08-01,"BCOM.TR",257.2579
"3398",2022-08-01,"GSCI.TR",3653.27
"3399",2022-08-01,"XAUUSD.Curncy",1772.17
"3400",2022-08-01,"S.P500.TR",8705.87
"3401",2022-08-01,"ABCTRI",6866.155094
"3402",2022-08-01,"CL1.Comdty",93.89
"3403",2022-08-02,"BCOM.TR",252.9389
"3404",2022-08-02,"GSCI.TR",3627.928
"3405",2022-08-02,"XAUUSD.Curncy",1760.39
"3406",2022-08-02,"S.P500.TR",8647.91
"3407",2022-08-02,"ABCTRI",6863.29831
"3408",2022-08-02,"CL1.Comdty",94.42
"3409",2022-08-03,"BCOM.TR",253.1391
"3410",2022-08-03,"GSCI.TR",3573.011
"3411",2022-08-03,"XAUUSD.Curncy",1765.29
"3412",2022-08-03,"S.P500.TR",8783.28
"3413",2022-08-03,"ABCTRI",6855.102833
"3414",2022-08-03,"CL1.Comdty",90.66
"3415",2022-08-04,"BCOM.TR",253.5348
"3416",2022-08-04,"GSCI.TR",3533.181
"3417",2022-08-04,"XAUUSD.Curncy",1791.28
"3418",2022-08-04,"S.P500.TR",8777.23
"3419",2022-08-04,"ABCTRI",6833.560264
"3420",2022-08-04,"CL1.Comdty",88.54
"3421",2022-08-05,"BCOM.TR",253.1367
"3422",2022-08-05,"GSCI.TR",3539.819
"3423",2022-08-05,"XAUUSD.Curncy",1775.5
"3424",2022-08-05,"S.P500.TR",8764.08
"3425",2022-08-05,"ABCTRI",6829.102132
"3426",2022-08-05,"CL1.Comdty",89.01
"3427",2022-08-08,"BCOM.TR",252.0043
"3428",2022-08-08,"GSCI.TR",3555.046
"3429",2022-08-08,"XAUUSD.Curncy",1788.96
"3430",2022-08-08,"S.P500.TR",8753.39
"3431",2022-08-08,"ABCTRI",6835.327498
"3432",2022-08-08,"CL1.Comdty",90.76
"3433",2022-08-09,"BCOM.TR",254.9389
"3434",2022-08-09,"GSCI.TR",3586.563
"3435",2022-08-09,"XAUUSD.Curncy",1794.29
"3436",2022-08-09,"S.P500.TR",8716.75
"3437",2022-08-09,"ABCTRI",6852.331422
"3438",2022-08-09,"CL1.Comdty",90.5
"3439",2022-08-10,"BCOM.TR",259.3724
"3440",2022-08-10,"GSCI.TR",3642.243
"3441",2022-08-10,"XAUUSD.Curncy",1792.38
"3442",2022-08-10,"S.P500.TR",8902.72
"3443",2022-08-10,"ABCTRI",6874.611524
"3444",2022-08-10,"CL1.Comdty",91.93
"3445",2022-08-11,"BCOM.TR",265.6729
"3446",2022-08-11,"GSCI.TR",3724.257
"3447",2022-08-11,"XAUUSD.Curncy",1789.72
"3448",2022-08-11,"S.P500.TR",8898.84
"3449",2022-08-11,"ABCTRI",6895.270169
"3450",2022-08-11,"CL1.Comdty",94.34
"3451",2022-08-12,"BCOM.TR",264.7642
"3452",2022-08-12,"GSCI.TR",3697.477
"3453",2022-08-12,"XAUUSD.Curncy",1802.4
"3454",2022-08-12,"S.P500.TR",9054.14
"3455",2022-08-12,"ABCTRI",6891.595
"3456",2022-08-12,"CL1.Comdty",92.09
"3457",2022-08-15,"BCOM.TR",260.9048
"3458",2022-08-15,"GSCI.TR",3625.964
"3459",2022-08-15,"XAUUSD.Curncy",1779.71
"3460",2022-08-15,"S.P500.TR",9090.36
"3461",2022-08-15,"ABCTRI",6882.921175
"3462",2022-08-15,"CL1.Comdty",89.41
"3463",2022-08-16,"BCOM.TR",261.2736
"3464",2022-08-16,"GSCI.TR",3585.895
"3465",2022-08-16,"XAUUSD.Curncy",1775.69
"3466",2022-08-16,"S.P500.TR",9107.87
"3467",2022-08-16,"ABCTRI",6880.687639
"3468",2022-08-16,"CL1.Comdty",86.53
"3469",2022-08-17,"BCOM.TR",260.9004
"3470",2022-08-17,"GSCI.TR",3615.595
"3471",2022-08-17,"XAUUSD.Curncy",1761.77
"3472",2022-08-17,"S.P500.TR",9043.59
"3473",2022-08-17,"ABCTRI",6892.650118
"3474",2022-08-17,"CL1.Comdty",88.11
"3475",2022-08-18,"BCOM.TR",261.1644
"3476",2022-08-18,"GSCI.TR",3659.848
"3477",2022-08-18,"XAUUSD.Curncy",1758.61
"3478",2022-08-18,"S.P500.TR",9065.49
"3479",2022-08-18,"ABCTRI",6909.798562
"3480",2022-08-18,"CL1.Comdty",90.5
"3481",2022-08-19,"BCOM.TR",262.9908
"3482",2022-08-19,"GSCI.TR",3685.105
"3483",2022-08-19,"XAUUSD.Curncy",1747.06
"3484",2022-08-19,"S.P500.TR",8948.82
"3485",2022-08-19,"ABCTRI",6915.994508
"3486",2022-08-19,"CL1.Comdty",90.77
"3487",2022-08-22,"BCOM.TR",265.3259
"3488",2022-08-22,"GSCI.TR",3698.211
"3489",2022-08-22,"XAUUSD.Curncy",1736.3
"3490",2022-08-22,"S.P500.TR",8758.24
"3491",2022-08-22,"ABCTRI",6916.751425
"3492",2022-08-22,"CL1.Comdty",90.23
"3493",2022-08-23,"BCOM.TR",266.5167
"3494",2022-08-23,"GSCI.TR",3767.78
"3495",2022-08-23,"XAUUSD.Curncy",1748.15
"3496",2022-08-23,"S.P500.TR",8738.76
"3497",2022-08-23,"ABCTRI",6933.376904
"3498",2022-08-23,"CL1.Comdty",93.74
"3499",2022-08-24,"BCOM.TR",268.3201
"3500",2022-08-24,"GSCI.TR",3805.551
"3501",2022-08-24,"XAUUSD.Curncy",1751.19
"3502",2022-08-24,"S.P500.TR",8764.42
"3503",2022-08-24,"ABCTRI",6937.925858
"3504",2022-08-24,"CL1.Comdty",94.89
"3505",2022-08-25,"BCOM.TR",267.0522
"3506",2022-08-25,"GSCI.TR",3762.942
"3507",2022-08-25,"XAUUSD.Curncy",1758.71
"3508",2022-08-25,"S.P500.TR",8888.13
"3509",2022-08-25,"ABCTRI",6926.842112
"3510",2022-08-25,"CL1.Comdty",92.52
"3511",2022-08-26,"BCOM.TR",268.0347
"3512",2022-08-26,"GSCI.TR",3790.846
"3513",2022-08-26,"XAUUSD.Curncy",1738.14
"3514",2022-08-26,"S.P500.TR",8588.95
"3515",2022-08-26,"ABCTRI",6930.412035
"3516",2022-08-26,"CL1.Comdty",93.06
"3517",2022-08-29,"BCOM.TR",270.2641
"3518",2022-08-29,"GSCI.TR",3864.715
"3519",2022-08-29,"XAUUSD.Curncy",1737.09
"3520",2022-08-29,"S.P500.TR",8532.1
"3521",2022-08-29,"ABCTRI",6946.280611
"3522",2022-08-29,"CL1.Comdty",97.01
"3523",2022-08-30,"BCOM.TR",263.7414
"3524",2022-08-30,"GSCI.TR",3721.25
"3525",2022-08-30,"XAUUSD.Curncy",1724.02
"3526",2022-08-30,"S.P500.TR",8438.69
"3527",2022-08-30,"ABCTRI",6912.8033
"3528",2022-08-30,"CL1.Comdty",91.64
"3529",2022-08-31,"BCOM.TR",261.778
"3530",2022-08-31,"GSCI.TR",3665.538
"3531",2022-08-31,"XAUUSD.Curncy",1711.04
"3532",2022-08-31,"S.P500.TR",8374.42
"3533",2022-08-31,"ABCTRI",6895.649011
"3534",2022-08-31,"CL1.Comdty",89.55
"3535",2022-09-01,"BCOM.TR",257.1138
"3536",2022-09-01,"GSCI.TR",3571.646
"3537",2022-09-01,"XAUUSD.Curncy",1697.52
"3538",2022-09-01,"S.P500.TR",8400.96
"3539",2022-09-01,"ABCTRI",6880.809936
"3540",2022-09-01,"CL1.Comdty",86.61
"3541",2022-09-02,"BCOM.TR",256.3515
"3542",2022-09-02,"GSCI.TR",3586.432
"3543",2022-09-02,"XAUUSD.Curncy",1712.19
"3544",2022-09-02,"S.P500.TR",8311.42
"3545",2022-09-02,"ABCTRI",6885.069323
"3546",2022-09-02,"CL1.Comdty",86.87
"3547",2022-09-05,"BCOM.TR",256.3515
"3548",2022-09-05,"GSCI.TR",3586.432
"3549",2022-09-05,"XAUUSD.Curncy",1710.4
"3550",2022-09-05,"S.P500.TR",8311.42
"3551",2022-09-05,"ABCTRI",6887.272309
"3552",2022-09-05,"CL1.Comdty",86.87
"3553",2022-09-06,"BCOM.TR",252.9186
"3554",2022-09-06,"GSCI.TR",3566.7
"3555",2022-09-06,"XAUUSD.Curncy",1702.14
"3556",2022-09-06,"S.P500.TR",8277.81
"3557",2022-09-06,"ABCTRI",6879.887768
"3558",2022-09-06,"CL1.Comdty",86.88
"3559",2022-09-07,"BCOM.TR",249.1794
"3560",2022-09-07,"GSCI.TR",3475.068
"3561",2022-09-07,"XAUUSD.Curncy",1718.37
"3562",2022-09-07,"S.P500.TR",8429.87
"3563",2022-09-07,"ABCTRI",6846.661182
"3564",2022-09-07,"CL1.Comdty",81.94
"3565",2022-09-08,"BCOM.TR",250.1743
"3566",2022-09-08,"GSCI.TR",3496.532
"3567",2022-09-08,"XAUUSD.Curncy",1708.46
"3568",2022-09-08,"S.P500.TR",8486.63
"3569",2022-09-08,"ABCTRI",6853.665732
"3570",2022-09-08,"CL1.Comdty",83.54
"3571",2022-09-09,"BCOM.TR",255.2441
"3572",2022-09-09,"GSCI.TR",3591.436
"3573",2022-09-09,"XAUUSD.Curncy",1716.83
"3574",2022-09-09,"S.P500.TR",8616.98
"3575",2022-09-09,"ABCTRI",6861.047626
"3576",2022-09-09,"CL1.Comdty",86.79
"3577",2022-09-12,"BCOM.TR",260.1791
"3578",2022-09-12,"GSCI.TR",3640.879
"3579",2022-09-12,"XAUUSD.Curncy",1724.54
"3580",2022-09-12,"S.P500.TR",8708.17
"3581",2022-09-12,"ABCTRI",6868.188988
"3582",2022-09-12,"CL1.Comdty",87.78
"3583",2022-09-13,"BCOM.TR",258.7516
"3584",2022-09-13,"GSCI.TR",3618.722
"3585",2022-09-13,"XAUUSD.Curncy",1702.17
"3586",2022-09-13,"S.P500.TR",8331.9
"3587",2022-09-13,"ABCTRI",6867.32806
"3588",2022-09-13,"CL1.Comdty",87.31
"3589",2022-09-14,"BCOM.TR",261.537
"3590",2022-09-14,"GSCI.TR",3631.128
"3591",2022-09-14,"XAUUSD.Curncy",1697.32
"3592",2022-09-14,"S.P500.TR",8362.4
"3593",2022-09-14,"ABCTRI",6871.821048
"3594",2022-09-14,"CL1.Comdty",88.48
"3595",2022-09-15,"BCOM.TR",253.7312
"3596",2022-09-15,"GSCI.TR",3514.86
"3597",2022-09-15,"XAUUSD.Curncy",1665.11
"3598",2022-09-15,"S.P500.TR",8268.6
"3599",2022-09-15,"ABCTRI",6859.711012
"3600",2022-09-15,"CL1.Comdty",85.1
"3601",2022-09-16,"BCOM.TR",251.57
"3602",2022-09-16,"GSCI.TR",3507.617
"3603",2022-09-16,"XAUUSD.Curncy",1675.06
"3604",2022-09-16,"S.P500.TR",8209.35
"3605",2022-09-16,"ABCTRI",6849.872988
"3606",2022-09-16,"CL1.Comdty",85.11
"3607",2022-09-19,"BCOM.TR",251.9188
"3608",2022-09-19,"GSCI.TR",3522.843
"3609",2022-09-19,"XAUUSD.Curncy",1675.84
"3610",2022-09-19,"S.P500.TR",8265.73
"3611",2022-09-19,"ABCTRI",6855.761141
"3612",2022-09-19,"CL1.Comdty",85.73
"3613",2022-09-20,"BCOM.TR",252.9102
"3614",2022-09-20,"GSCI.TR",3521.92
"3615",2022-09-20,"XAUUSD.Curncy",1664.89
"3616",2022-09-20,"S.P500.TR",8172.64
"3617",2022-09-20,"ABCTRI",6854.108435
"3618",2022-09-20,"CL1.Comdty",84.45
"3619",2022-09-21,"BCOM.TR",252.2274
"3620",2022-09-21,"GSCI.TR",3500.199
"3621",2022-09-21,"XAUUSD.Curncy",1673.89
"3622",2022-09-21,"S.P500.TR",8033.29
"3623",2022-09-21,"ABCTRI",6849.952116
"3624",2022-09-21,"CL1.Comdty",82.94
"3625",2022-09-22,"BCOM.TR",250.1316
"3626",2022-09-22,"GSCI.TR",3507.865
"3627",2022-09-22,"XAUUSD.Curncy",1671.22
"3628",2022-09-22,"S.P500.TR",7965.96
"3629",2022-09-22,"ABCTRI",6847.480371
"3630",2022-09-22,"CL1.Comdty",83.49
"3631",2022-09-23,"BCOM.TR",242.3667
"3632",2022-09-23,"GSCI.TR",3369.407
"3633",2022-09-23,"XAUUSD.Curncy",1643.94
"3634",2022-09-23,"S.P500.TR",7828.87
"3635",2022-09-23,"ABCTRI",6837.861827
"3636",2022-09-23,"CL1.Comdty",78.74
"3637",2022-09-26,"BCOM.TR",238.5504
"3638",2022-09-26,"GSCI.TR",3301.441
"3639",2022-09-26,"XAUUSD.Curncy",1622.36
"3640",2022-09-26,"S.P500.TR",7747.93
"3641",2022-09-26,"ABCTRI",6831.536998
"3642",2022-09-26,"CL1.Comdty",76.71
"3643",2022-09-27,"BCOM.TR",238.2528
"3644",2022-09-27,"GSCI.TR",3341.122
"3645",2022-09-27,"XAUUSD.Curncy",1628.9
"3646",2022-09-27,"S.P500.TR",7731.99
"3647",2022-09-27,"ABCTRI",6836.343175
"3648",2022-09-27,"CL1.Comdty",78.5
"3649",2022-09-28,"BCOM.TR",243.2327
"3650",2022-09-28,"GSCI.TR",3439.4
"3651",2022-09-28,"XAUUSD.Curncy",1659.97
"3652",2022-09-28,"S.P500.TR",7884.55
"3653",2022-09-28,"ABCTRI",6836.501482
"3654",2022-09-28,"CL1.Comdty",82.15
"3655",2022-09-29,"BCOM.TR",242.8646
"3656",2022-09-29,"GSCI.TR",3423.948
"3657",2022-09-29,"XAUUSD.Curncy",1660.54
"3658",2022-09-29,"S.P500.TR",7719.09
"3659",2022-09-29,"ABCTRI",6835.503861
"3660",2022-09-29,"CL1.Comdty",81.23
"3661",2022-09-30,"BCOM.TR",240.5519
"3662",2022-09-30,"GSCI.TR",3379.581
"3663",2022-09-30,"XAUUSD.Curncy",1660.61
"3664",2022-09-30,"S.P500.TR",7603.14
"3665",2022-09-30,"ABCTRI",6837.625818
"3666",2022-09-30,"CL1.Comdty",79.49
"3667",2022-10-03,"BCOM.TR",243.348
"3668",2022-10-03,"GSCI.TR",3466.571
"3669",2022-10-03,"XAUUSD.Curncy",1699.89
"3670",2022-10-03,"S.P500.TR",7800
"3671",2022-10-03,"ABCTRI",6838.591718
"3672",2022-10-03,"CL1.Comdty",83.63
"3673",2022-10-04,"BCOM.TR",249.7462
"3674",2022-10-04,"GSCI.TR",3571.453
"3675",2022-10-04,"XAUUSD.Curncy",1726.13
"3676",2022-10-04,"S.P500.TR",8039.25
"3677",2022-10-04,"ABCTRI",6841.786103
"3678",2022-10-04,"CL1.Comdty",86.52
"3679",2022-10-05,"BCOM.TR",251.4412
"3680",2022-10-05,"GSCI.TR",3619.487
"3681",2022-10-05,"XAUUSD.Curncy",1716.26
"3682",2022-10-05,"S.P500.TR",8023.81
"3683",2022-10-05,"ABCTRI",6845.103308
"3684",2022-10-05,"CL1.Comdty",87.76
"3685",2022-10-06,"BCOM.TR",251.9873
"3686",2022-10-06,"GSCI.TR",3640.389
"3687",2022-10-06,"XAUUSD.Curncy",1712.53
"3688",2022-10-06,"S.P500.TR",7943.63
"3689",2022-10-06,"ABCTRI",6845.042558
"3690",2022-10-06,"CL1.Comdty",88.45
"3691",2022-10-07,"BCOM.TR",252.8977
"3692",2022-10-07,"GSCI.TR",3720.665
"3693",2022-10-07,"XAUUSD.Curncy",1694.82
"3694",2022-10-07,"S.P500.TR",7721.44
"3695",2022-10-07,"ABCTRI",6845.815534
"3696",2022-10-07,"CL1.Comdty",92.64
"3697",2022-10-10,"BCOM.TR",250.533
"3698",2022-10-10,"GSCI.TR",3684.34
"3699",2022-10-10,"XAUUSD.Curncy",1668.61
"3700",2022-10-10,"S.P500.TR",7663.58
"3701",2022-10-10,"ABCTRI",6849.615858
"3702",2022-10-10,"CL1.Comdty",91.13
"3703",2022-10-11,"BCOM.TR",249.3476
"3704",2022-10-11,"GSCI.TR",3631.398
"3705",2022-10-11,"XAUUSD.Curncy",1666.34
"3706",2022-10-11,"S.P500.TR",7613.75
"3707",2022-10-11,"ABCTRI",6853.810988
"3708",2022-10-11,"CL1.Comdty",89.35
"3709",2022-10-12,"BCOM.TR",247.5773
"3710",2022-10-12,"GSCI.TR",3603.872
"3711",2022-10-12,"XAUUSD.Curncy",1673.19
"3712",2022-10-12,"S.P500.TR",7588.9
"3713",2022-10-12,"ABCTRI",6853.442193
"3714",2022-10-12,"CL1.Comdty",87.27
"3715",2022-10-13,"BCOM.TR",250.5846
"3716",2022-10-13,"GSCI.TR",3661.753
"3717",2022-10-13,"XAUUSD.Curncy",1666.37
"3718",2022-10-13,"S.P500.TR",7786.96
"3719",2022-10-13,"ABCTRI",6856.550103
"3720",2022-10-13,"CL1.Comdty",89.11
"3721",2022-10-14,"BCOM.TR",245.572
"3722",2022-10-14,"GSCI.TR",3571.607
"3723",2022-10-14,"XAUUSD.Curncy",1644.47
"3724",2022-10-14,"S.P500.TR",7602.99
"3725",2022-10-14,"ABCTRI",6854.856091
"3726",2022-10-14,"CL1.Comdty",85.61
"3727",2022-10-17,"BCOM.TR",244.4679
"3728",2022-10-17,"GSCI.TR",3567.162
"3729",2022-10-17,"XAUUSD.Curncy",1650.09
"3730",2022-10-17,"S.P500.TR",7804.33
"3731",2022-10-17,"ABCTRI",6855.153495
"3732",2022-10-17,"CL1.Comdty",85.46
"3733",2022-10-18,"BCOM.TR",241.6474
"3734",2022-10-18,"GSCI.TR",3510.208
"3735",2022-10-18,"XAUUSD.Curncy",1652.22
"3736",2022-10-18,"S.P500.TR",7893.68
"3737",2022-10-18,"ABCTRI",6851.098876
"3738",2022-10-18,"CL1.Comdty",82.82
"3739",2022-10-19,"BCOM.TR",240.3685
"3740",2022-10-19,"GSCI.TR",3530.066
"3741",2022-10-19,"XAUUSD.Curncy",1629.44
"3742",2022-10-19,"S.P500.TR",7840.99
"3743",2022-10-19,"ABCTRI",6846.189734
"3744",2022-10-19,"CL1.Comdty",85.55
"3745",2022-10-20,"BCOM.TR",240.9303
"3746",2022-10-20,"GSCI.TR",3532.61
"3747",2022-10-20,"XAUUSD.Curncy",1628.02
"3748",2022-10-20,"S.P500.TR",7779.53
"3749",2022-10-20,"ABCTRI",6845.947976
"3750",2022-10-20,"CL1.Comdty",85.98
"3751",2022-10-21,"BCOM.TR",240.5712
"3752",2022-10-21,"GSCI.TR",3538.49
"3753",2022-10-21,"XAUUSD.Curncy",1657.69
"3754",2022-10-21,"S.P500.TR",7964.25
"3755",2022-10-21,"ABCTRI",6841.767762
"3756",2022-10-21,"CL1.Comdty",85.05
"3757",2022-10-24,"BCOM.TR",241.4196
"3758",2022-10-24,"GSCI.TR",3543.675
"3759",2022-10-24,"XAUUSD.Curncy",1649.78
"3760",2022-10-24,"S.P500.TR",8058.88
"3761",2022-10-24,"ABCTRI",6848.18145
"3762",2022-10-24,"CL1.Comdty",84.58
"3763",2022-10-25,"BCOM.TR",244.045
"3764",2022-10-25,"GSCI.TR",3570.812
"3765",2022-10-25,"XAUUSD.Curncy",1653.17
"3766",2022-10-25,"S.P500.TR",8190.02
"3767",2022-10-25,"ABCTRI",6849.061395
"3768",2022-10-25,"CL1.Comdty",85.32
"3769",2022-10-26,"BCOM.TR",246.3745
"3770",2022-10-26,"GSCI.TR",3633.542
"3771",2022-10-26,"XAUUSD.Curncy",1664.57
"3772",2022-10-26,"S.P500.TR",8129.62
"3773",2022-10-26,"ABCTRI",6849.948958
"3774",2022-10-26,"CL1.Comdty",87.91
"3775",2022-10-27,"BCOM.TR",245.0076
"3776",2022-10-27,"GSCI.TR",3644.126
"3777",2022-10-27,"XAUUSD.Curncy",1663.31
"3778",2022-10-27,"S.P500.TR",8080.32
"3779",2022-10-27,"ABCTRI",6850.804263
"3780",2022-10-27,"CL1.Comdty",89.08
"3781",2022-10-28,"BCOM.TR",241.805
"3782",2022-10-28,"GSCI.TR",3603.202
"3783",2022-10-28,"XAUUSD.Curncy",1644.86
"3784",2022-10-28,"S.P500.TR",8280.11
"3785",2022-10-28,"ABCTRI",6851.657798
"3786",2022-10-28,"CL1.Comdty",87.9
"3787",2022-10-31,"BCOM.TR",245.3416
"3788",2022-10-31,"GSCI.TR",3606.179
"3789",2022-10-31,"XAUUSD.Curncy",1633.56
"3790",2022-10-31,"S.P500.TR",8218.7
"3791",2022-10-31,"ABCTRI",6854.22045
"3792",2022-10-31,"CL1.Comdty",86.53
"3793",2022-11-01,"BCOM.TR",245.7234
"3794",2022-11-01,"GSCI.TR",3633.1
"3795",2022-11-01,"XAUUSD.Curncy",1647.98
"3796",2022-11-01,"S.P500.TR",8185.07
"3797",2022-11-01,"ABCTRI",6855.077228
"3798",2022-11-01,"CL1.Comdty",88.37
"3799",2022-11-02,"BCOM.TR",249.1531
"3800",2022-11-02,"GSCI.TR",3677.393
"3801",2022-11-02,"XAUUSD.Curncy",1635.24
"3802",2022-11-02,"S.P500.TR",7980.47
"3803",2022-11-02,"ABCTRI",6855.93646
"3804",2022-11-02,"CL1.Comdty",90
"3805",2022-11-03,"BCOM.TR",245.9628
"3806",2022-11-03,"GSCI.TR",3652.697
"3807",2022-11-03,"XAUUSD.Curncy",1629.49
"3808",2022-11-03,"S.P500.TR",7897.01
"3809",2022-11-03,"ABCTRI",6856.79627
"3810",2022-11-03,"CL1.Comdty",88.17
"3811",2022-11-04,"BCOM.TR",254.42
"3812",2022-11-04,"GSCI.TR",3772.675
"3813",2022-11-04,"XAUUSD.Curncy",1681.87
"3814",2022-11-04,"S.P500.TR",8006.24
"3815",2022-11-04,"ABCTRI",6857.658535
"3816",2022-11-04,"CL1.Comdty",92.61
"3817",2022-11-07,"BCOM.TR",255.9078
"3818",2022-11-07,"GSCI.TR",3759.257
"3819",2022-11-07,"XAUUSD.Curncy",1675.63
"3820",2022-11-07,"S.P500.TR",8083.38
"3821",2022-11-07,"ABCTRI",6860.264306
"3822",2022-11-07,"CL1.Comdty",91.79
"3823",2022-11-08,"BCOM.TR",252.0446
"3824",2022-11-08,"GSCI.TR",3690.786
"3825",2022-11-08,"XAUUSD.Curncy",1712.42
"3826",2022-11-08,"S.P500.TR",8128.7
"3827",2022-11-08,"ABCTRI",6861.134526
"3828",2022-11-08,"CL1.Comdty",88.91
"3829",2022-11-09,"BCOM.TR",248.2078
"3830",2022-11-09,"GSCI.TR",3605.633
"3831",2022-11-09,"XAUUSD.Curncy",1706.74
"3832",2022-11-09,"S.P500.TR",7961.52
"3833",2022-11-09,"ABCTRI",6862.006266
"3834",2022-11-09,"CL1.Comdty",85.83
"3835",2022-11-10,"BCOM.TR",251.3491
"3836",2022-11-10,"GSCI.TR",3626.945
"3837",2022-11-10,"XAUUSD.Curncy",1755.45
"3838",2022-11-10,"S.P500.TR",8403.48
"3839",2022-11-10,"ABCTRI",6862.879056
"3840",2022-11-10,"CL1.Comdty",86.47
"3841",2022-11-11,"BCOM.TR",253.2909
"3842",2022-11-11,"GSCI.TR",3682.667
"3843",2022-11-11,"XAUUSD.Curncy",1771.24
"3844",2022-11-11,"S.P500.TR",8481.13
"3845",2022-11-11,"ABCTRI",6873.984357
"3846",2022-11-11,"CL1.Comdty",88.96
"3847",2022-11-14,"BCOM.TR",252.827
"3848",2022-11-14,"GSCI.TR",3632.066
