"","date","BTC","ETC","MKR","XRP"
"915",2020-06-04,9800.63671875,6.92769002914429,426.758087158203,0.204981997609138
"916",2020-06-05,9665.533203125,6.86781120300293,478.538665771484,0.204091995954514
"917",2020-06-06,9653.6796875,6.85069513320923,493.924346923828,0.203142002224922
"918",2020-06-07,9758.8525390625,6.84661817550659,543.574584960938,0.203448995947838
"919",2020-06-08,9771.4892578125,6.89852619171143,554.950988769531,0.203770995140076
"920",2020-06-09,9795.7001953125,6.80523777008057,691.582153320312,0.202013000845909
"921",2020-06-10,9870.0947265625,6.80781412124634,668.945983886719,0.202938005328178
"922",2020-06-11,9321.78125,6.2857837677002,607.820861816406,0.190180003643036
"923",2020-06-12,9480.84375,6.4165940284729,592.747436523438,0.193942993879318
"924",2020-06-13,9475.27734375,6.49772119522095,551.95849609375,0.19310599565506
"925",2020-06-14,9386.7880859375,6.35188484191895,513.810546875,0.191616997122765
"926",2020-06-15,9450.7021484375,6.25331401824951,549.069091796875,0.193074002861977
"927",2020-06-16,9538.0244140625,6.25080394744873,541.160766601562,0.191306993365288
"928",2020-06-17,9480.2548828125,6.27816915512085,539.855712890625,0.19344300031662
"929",2020-06-18,9411.8408203125,6.22550916671753,527.512573242188,0.190956994891167
"930",2020-06-19,9288.0185546875,6.31003618240356,514.024597167969,0.186790004372597
"931",2020-06-20,9332.3408203125,6.25398921966553,520.740356445312,0.188500002026558
"932",2020-06-21,9303.6298828125,6.22070121765137,513.30810546875,0.185609996318817
"933",2020-06-22,9648.7177734375,6.35951089859009,523.740478515625,0.189272001385689
"934",2020-06-23,9629.658203125,6.38740682601929,505.136749267578,0.188679993152618
"935",2020-06-24,9313.6103515625,6.22252988815308,484.582641601562,0.18427200615406
"936",2020-06-25,9264.8134765625,6.15756320953369,462.359680175781,0.183569997549057
"937",2020-06-26,9162.91796875,6.03960084915161,454.790893554688,0.182670995593071
"938",2020-06-27,9045.390625,5.6125168800354,445.984100341797,0.176851004362106
"939",2020-06-28,9143.58203125,5.75966501235962,448.585510253906,0.177691996097565
"940",2020-06-29,9190.8544921875,5.83156204223633,454.880340576172,0.177958995103836
"941",2020-06-30,9137.9931640625,5.73471117019653,455.847473144531,0.175870001316071
"942",2020-07-01,9228.3251953125,5.71803092956543,448.557220458984,0.1769759953022
"943",2020-07-02,9123.41015625,5.71541786193848,443.903259277344,0.177243992686272
"944",2020-07-03,9087.3037109375,5.65635013580322,446.483276367188,0.176336005330086
"945",2020-07-04,9132.48828125,5.69667720794678,485.707824707031,0.177983999252319
"946",2020-07-05,9073.9423828125,5.65465593338013,470.325592041016,0.177017003297806
"947",2020-07-06,9375.474609375,6.1015191078186,467.539123535156,0.188566997647285
"948",2020-07-07,9252.27734375,6.21138000488281,458.612915039062,0.184787005186081
"949",2020-07-08,9428.3330078125,6.6302661895752,459.781005859375,0.204692006111145
"950",2020-07-09,9277.9677734375,6.66910791397095,455.268981933594,0.202910006046295
"951",2020-07-10,9278.8076171875,6.37809705734253,452.185516357422,0.198651999235153
"952",2020-07-11,9240.3466796875,6.50839376449585,472.565246582031,0.201196998357773
"953",2020-07-12,9276.5,6.45001792907715,460.055816650391,0.200537994503975
"954",2020-07-13,9243.6142578125,6.30564785003662,450.040374755859,0.198575004935265
"955",2020-07-14,9243.2138671875,6.31940793991089,463.688842773438,0.198808997869492
"956",2020-07-15,9192.8369140625,6.2158031463623,457.603851318359,0.197110995650291
"957",2020-07-16,9132.2275390625,6.02541780471802,443.339782714844,0.194048002362251
